date,bitcoin
2017-09-06 00:00:00+00:00,4558.024756442482
2017-09-07 00:00:00+00:00,4596.263785816117
2017-09-08 00:00:00+00:00,4486.716038707175
2017-09-09 00:00:00+00:00,4308.10097511803
2017-09-10 00:00:00+00:00,4199.962077500381
2017-09-11 00:00:00+00:00,4217.867889475723
2017-09-12 00:00:00+00:00,4252.300514421631
2017-09-13 00:00:00+00:00,3932.327285997464
2017-09-14 00:00:00+00:00,3625.638087532017
2017-09-15 00:00:00+00:00,3414.128827642525
2017-09-16 00:00:00+00:00,3721.4141298056006
2017-09-17 00:00:00+00:00,3650.471358780758
2017-09-18 00:00:00+00:00,3944.593164558727
2017-09-19 00:00:00+00:00,3962.9072683522104
2017-09-20 00:00:00+00:00,3940.7898366672966
2017-09-21 00:00:00+00:00,3789.6255610090366
2017-09-22 00:00:00+00:00,3623.849506409252
2017-09-23 00:00:00+00:00,3718.515761581359
2017-09-24 00:00:00+00:00,3695.787736757959
2017-09-25 00:00:00+00:00,3821.638193003655
2017-09-26 00:00:00+00:00,3918.465311107502
2017-09-27 00:00:00+00:00,4040.727971100839
2017-09-28 00:00:00+00:00,4192.329722293281
2017-09-29 00:00:00+00:00,4150.940077120762
2017-09-30 00:00:00+00:00,4290.213987293952
2017-10-01 00:00:00+00:00,4319.431635895204
2017-10-02 00:00:00+00:00,4415.596162459017
2017-10-03 00:00:00+00:00,4319.436825100625
2017-10-04 00:00:00+00:00,4258.025787685423
2017-10-05 00:00:00+00:00,4263.358712621315
2017-10-06 00:00:00+00:00,4368.893274624768
2017-10-07 00:00:00+00:00,4363.88966235976
2017-10-08 00:00:00+00:00,4505.978488685517
2017-10-09 00:00:00+00:00,4653.938501804138
2017-10-10 00:00:00+00:00,4825.151594422907
2017-10-11 00:00:00+00:00,4798.983293652951
2017-10-12 00:00:00+00:00,5123.975068787638
2017-10-13 00:00:00+00:00,5631.17191477151
2017-10-14 00:00:00+00:00,5676.459305324841
2017-10-15 00:00:00+00:00,5626.805783479977
2017-10-16 00:00:00+00:00,5682.431878743274
2017-10-17 00:00:00+00:00,5627.765191554348
2017-10-18 00:00:00+00:00,5401.389628974271
2017-10-19 00:00:00+00:00,5655.172528043261
2017-10-20 00:00:00+00:00,5796.599716484048
2017-10-21 00:00:00+00:00,6078.489191103294
2017-10-22 00:00:00+00:00,5913.487034014589
2017-10-23 00:00:00+00:00,5874.039624017566
2017-10-24 00:00:00+00:00,5658.355853164696
2017-10-25 00:00:00+00:00,5543.69627103737
2017-10-26 00:00:00+00:00,5821.085708373703
2017-10-27 00:00:00+00:00,5824.033698157988
2017-10-28 00:00:00+00:00,5748.522548481745
2017-10-29 00:00:00+00:00,5879.699073346645
2017-10-30 00:00:00+00:00,6131.364185999589
2017-10-31 00:00:00+00:00,6252.907138077604
2017-11-01 00:00:00+00:00,6508.757909236046
2017-11-02 00:00:00+00:00,6962.236009028693
2017-11-03 00:00:00+00:00,7236.631401522186
2017-11-04 00:00:00+00:00,7256.228900383799
2017-11-05 00:00:00+00:00,7469.9650309928975
2017-11-06 00:00:00+00:00,7233.594985855117
2017-11-07 00:00:00+00:00,7105.965904966692
2017-11-08 00:00:00+00:00,7379.467938383486
2017-11-09 00:00:00+00:00,7236.284124428134
2017-11-10 00:00:00+00:00,6943.8492186440935
2017-11-11 00:00:00+00:00,6524.688148397496
2017-11-12 00:00:00+00:00,6072.979076720341
2017-11-13 00:00:00+00:00,6311.649473110315
2017-11-14 00:00:00+00:00,6563.202109456304
2017-11-15 00:00:00+00:00,7024.945119791178
2017-11-16 00:00:00+00:00,7453.887912532002
2017-11-17 00:00:00+00:00,7831.5032667164305
2017-11-18 00:00:00+00:00,7693.879054269712
2017-11-19 00:00:00+00:00,7833.173672512849
2017-11-20 00:00:00+00:00,8119.8048423743185
2017-11-21 00:00:00+00:00,8175.807629626872
2017-11-22 00:00:00+00:00,8201.643092877774
2017-11-23 00:00:00+00:00,8180.03029995104
2017-11-24 00:00:00+00:00,8170.7565482990685
2017-11-25 00:00:00+00:00,8476.44220622763
2017-11-26 00:00:00+00:00,9067.277512136545
2017-11-27 00:00:00+00:00,9611.709659577373
2017-11-28 00:00:00+00:00,9851.05942320947
2017-11-29 00:00:00+00:00,10424.926070184692
2017-11-30 00:00:00+00:00,9893.968506139725
2017-12-01 00:00:00+00:00,10176.440186895954
2017-12-02 00:00:00+00:00,10940.084174157444
2017-12-03 00:00:00+00:00,11292.486189486584
2017-12-04 00:00:00+00:00,11351.388614565432
2017-12-05 00:00:00+00:00,11678.667578795288
2017-12-06 00:00:00+00:00,12612.293755093257
2017-12-07 00:00:00+00:00,15061.8528269901
2017-12-08 00:00:00+00:00,15789.033157664868
2017-12-09 00:00:00+00:00,15074.325560340005
2017-12-10 00:00:00+00:00,14386.523873721311
2017-12-11 00:00:00+00:00,16480.59357587528
2017-12-12 00:00:00+00:00,16958.01902813076
2017-12-13 00:00:00+00:00,16753.9894374111
2017-12-14 00:00:00+00:00,16479.63552544032
2017-12-15 00:00:00+00:00,17479.844537673227
2017-12-16 00:00:00+00:00,18292.98484890044
2017-12-17 00:00:00+00:00,19339.922658004096
2017-12-18 00:00:00+00:00,18737.027443144572
2017-12-19 00:00:00+00:00,18252.33688841645
2017-12-20 00:00:00+00:00,16752.936421255985
2017-12-21 00:00:00+00:00,16209.848632666788
2017-12-22 00:00:00+00:00,13631.187521299453
2017-12-23 00:00:00+00:00,14605.111561991516
2017-12-24 00:00:00+00:00,13389.833424657283
2017-12-25 00:00:00+00:00,13788.7687682697
2017-12-26 00:00:00+00:00,15180.236197473761
2017-12-27 00:00:00+00:00,15628.965086432636
2017-12-28 00:00:00+00:00,14212.634601821514
2017-12-29 00:00:00+00:00,14525.356023674116
2017-12-30 00:00:00+00:00,13182.294237362796
2017-12-31 00:00:00+00:00,13319.087071269923
2018-01-01 00:00:00+00:00,13430.40268147549
2018-01-02 00:00:00+00:00,13882.59335200004
2018-01-03 00:00:00+00:00,14975.781052257262
2018-01-04 00:00:00+00:00,14832.974820124227
2018-01-05 00:00:00+00:00,15836.264466754845
2018-01-06 00:00:00+00:00,16738.36359669583
2018-01-07 00:00:00+00:00,16603.051798718647
2018-01-08 00:00:00+00:00,15330.401087654407
2018-01-09 00:00:00+00:00,14931.92010826722
2018-01-10 00:00:00+00:00,14234.745238732488
2018-01-11 00:00:00+00:00,13805.605756453231
2018-01-12 00:00:00+00:00,13722.798845253603
